Flight_DateTime,Flight_No,Aircraft_Reg,Aircraft_Type,MTOW_Tonnes,MTOW_kg,Distance_km,Distance_Factor,Unit_Rate,Weight_Factor,Calculated_Charge,Vendor_Charge,Status
"2025-09-04
05:16","AIC2
030",VTTSN,B789,255.0,255000.0,453.0,4.53,31.34,1.71,242.77,13.0,Not Matched
"2025-09-04
05:58","AIC1
34",VTANW,B788,228.0,228000.0,779.0,7.79,31.34,1.71,417.48,13.0,Not Matched
"2025-09-04
06:02","AIC1
02",VTJRE,A359,280.0,280000.0,779.0,7.79,31.34,1.8,439.45,13.0,Not Matched
"2025-09-04
06:03","AIC1
16",VTAEP,B77W,352.0,352000.0,732.0,7.32,31.34,1.95,447.35,13.0,Not Matched
"2025-09-04
06:06","AIC1
61",VTJRE,A359,280.0,280000.0,774.0,7.74,31.34,1.8,436.63,13.0,Not Matched
"2025-09-04
06:19","AIC2
016",VTTSO,B789,255.0,255000.0,779.0,7.79,31.34,1.71,417.48,13.0,Not Matched
"2025-09-04
06:49",AIC1 06,VTJRI,A359,280.0,280000.0,779.0,7.79,31.34,1.8,439.45,13.0,Not Matched
"2025-09-04
08:04","AIC9
22",VTCIQ,A20N,79.0,79000.0,732.0,7.32,31.34,1.22,279.88,13.0,Not Matched
"2025-09-04
08:21","AIC2
025",VTTSD,B789,255.0,255000.0,774.0,7.74,31.34,1.71,414.8,13.0,Not Matched
"2025-09-04
08:42","AIC1
02",VTJRB,A359,280.0,280000.0,779.0,7.79,31.34,1.8,439.45,13.0,Not Matched
"2025-09-04
09:43","AIC1
29",VTAEN,B77W,352.0,352000.0,726.0,7.26,31.34,1.95,443.68,13.0,Not Matched
"2025-09-04
09:59","AIC2
208",VTTSD,B789,255.0,255000.0,799.0,7.99,31.34,1.71,428.2,13.0,Not Matched
,,,,,,,,,,,,Not Matched
,,,,,,,,,,,,Not Matched
Flight Date Time,Flt. #,Acft. Reg.,Acft. Type Code,,,,,,,,,Not Matched
"2025-09-04
10:06",AIC1 88,VTALR,B77W,352.0,352000.0,779.0,7.79,31.34,1.95,476.07,13.0,Not Matched
"2025-09-04
10:27","AIC1
11",VTTSE,B789,255.0,255000.0,774.0,7.74,31.34,1.71,414.8,13.0,Not Matched
"2025-09-04
10:44","AIC9
10",VTANI,B788,228.0,228000.0,747.0,7.47,31.34,1.71,400.33,13.0,Not Matched
"2025-09-04
12:53","AIC9
18",VTANU,B788,228.0,228000.0,799.0,7.99,31.34,1.71,428.2,13.0,Not Matched
"2025-09-04
13:03","AIC9
25",VTEXK,A20N,77.0,77000.0,774.0,7.74,31.34,1.22,295.94,13.0,Not Matched
"2025-09-04
14:26","AIC9
69",VTRTM,A20N,77.0,77000.0,726.0,7.26,31.34,1.22,277.58,13.0,Not Matched
"2025-09-04
15:01","AIC9
34",VTEXJ,A20N,77.0,77000.0,659.0,6.59,31.34,1.22,251.97,13.0,Not Matched
"2025-09-04
15:01","AIC2
201",VTTVC,A21N,89.0,89000.0,731.0,7.31,31.34,1.22,279.5,13.0,Not Matched
"2025-09-04
16:06","AIC9
91",VTCIM,A20N,79.0,79000.0,878.0,8.78,31.34,1.22,335.7,13.0,Not Matched
"2025-09-04
16:10","AIC9
37",VTRTS,A20N,77.0,77000.0,806.0,8.06,31.34,1.22,308.17,13.0,Not Matched
"2025-09-04
16:27","AIC1
55",VTALS,B77W,352.0,352000.0,774.0,7.74,31.34,1.95,473.01,13.0,Not Matched
"2025-09-04
16:32","AIC1
53",VTANV,B788,228.0,228000.0,774.0,7.74,31.34,1.71,414.8,13.0,Not Matched
"2025-09-04
16:51","AIC1
43",VTNAA,B788,228.0,228000.0,774.0,7.74,31.34,1.71,414.8,13.0,Not Matched
"2025-09-04
17:05","AIC1
17",VTNAC,B788,228.0,228000.0,453.0,4.53,31.34,1.71,242.77,13.0,Not Matched
"2025-09-04
17:21","AIC2
029",VTTSP,B789,255.0,255000.0,774.0,7.74,31.34,1.71,414.8,13.0,Not Matched
"2025-09-04
17:30","AIC2
017",VTTSN,B789,255.0,255000.0,774.0,7.74,31.34,1.71,414.8,13.0,Not Matched
"2025-09-04
17:34","AIC2
289",VTTQI,A20N,77.0,77000.0,726.0,7.26,31.34,1.22,277.58,13.0,Not Matched
"2025-09-04
17:41",AIC1 31,VTAER,B77W,352.0,352000.0,726.0,7.26,31.34,1.95,443.68,13.0,Not Matched
"2025-09-04
17:54","AIC9
20",VTCIQ,A20N,79.0,79000.0,747.0,7.47,31.34,1.22,285.61,13.0,Not Matched
"2025-09-04
18:02","AIC2
027",VTANR,B788,228.0,228000.0,726.0,7.26,31.34,1.71,389.07,13.0,Not Matched
"2025-09-04
18:19","AIC2
015",VTTSO,B789,255.0,255000.0,774.0,7.74,31.34,1.71,414.8,13.0,Not Matched
"2025-09-04
18:26","AIC2
283",VTRTJ,A20N,77.0,77000.0,774.0,7.74,31.34,1.22,295.94,13.0,Not Matched
"2025-09-04
18:26","AIC1
35",VTANW,B788,228.0,228000.0,774.0,7.74,31.34,1.71,414.8,13.0,Not Matched
,,,,,,,,,,,,Not Matched
,,,,,,,,,,,,Not Matched
Flight Date Time,Flt. #,Acft. Reg.,Acft. Type Code,,,,,,,,,Not Matched
"2025-09-04
18:42",AIC9 35,VTTQD,A20N,77.0,77000.0,726.0,7.26,31.34,1.22,277.58,13.0,Not Matched
"2025-09-04
18:43","AIC9
31",VTCIH,A20N,79.0,79000.0,806.0,8.06,31.34,1.22,308.17,13.0,Not Matched
"2025-09-04
18:56","AIC1
62",VTJRA,A359,280.0,280000.0,779.0,7.79,31.34,1.8,439.45,13.0,Not Matched
"2025-09-04
19:23","AIC9
26",VTEXK,A20N,77.0,77000.0,779.0,7.79,31.34,1.22,297.85,13.0,Not Matched
"2025-09-04
19:38","AIC9
70",VTRTM,A20N,77.0,77000.0,732.0,7.32,31.34,1.22,279.88,13.0,Not Matched
"2025-09-04
20:05","AIC2
202",VTTVC,A21N,89.0,89000.0,747.0,7.47,31.34,1.22,285.61,13.0,Not Matched
"2025-09-04
20:16","AIC9
16",VTAND,B788,228.0,228000.0,799.0,7.99,31.34,1.71,428.2,13.0,Not Matched
"2025-09-04
22:05","AIC1
91",VTAEQ,B77W,352.0,352000.0,726.0,7.26,31.34,1.95,443.68,13.0,Not Matched
"2025-09-04
22:48","AIC1
28",VTAEN,B77W,352.0,352000.0,732.0,7.32,31.34,1.95,447.35,13.0,Not Matched
"2025-09-04
22:50","AIC9
84",VTANO,B788,228.0,228000.0,747.0,7.47,31.34,1.71,400.33,13.0,Not Matched
"2025-09-04
23:05","AIC2
290",VTTQI,A20N,77.0,77000.0,732.0,7.32,31.34,1.22,279.88,13.0,Not Matched
"2025-09-04
23:11","AIC2
287",VTEXJ,A20N,77.0,77000.0,726.0,7.26,31.34,1.22,277.58,13.0,Not Matched
"2025-09-04
23:13","AIC1
30D",VTAEO,B77W,352.0,352000.0,424.0,4.24,31.34,1.95,259.12,13.0,Not Matched
"2025-09-04
23:20","AIC2
204",VTTNV,A20N,77.0,77000.0,754.0,7.54,31.34,1.22,288.29,13.0,Not Matched
"2025-09-04
23:23","AIC9
92",VTCIM,A20N,79.0,79000.0,875.0,8.75,31.34,1.22,334.55,13.0,Not Matched
"2025-09-04
23:25","AIC1
12",VTTSE,B789,255.0,255000.0,779.0,7.79,31.34,1.71,417.48,13.0,Not Matched
"2025-09-04
23:30","AIC9
06",VTEXN,A20N,77.0,77000.0,754.0,7.54,31.34,1.22,288.29,13.0,Not Matched
"2025-09-04
23:34",AIC9 38,VTRTS,A20N,77.0,77000.0,797.0,7.97,31.34,1.22,304.73,13.0,Not Matched
"2025-09-04
23:59","AIC9
96",VTANL,B788,228.0,228000.0,799.0,7.99,31.34,1.71,428.2,13.0,Not Matched
"2025-09-05
00:00","AIC2
201",VTTVC,A21N,89.0,89000.0,731.0,7.31,31.34,1.22,279.5,13.0,Not Matched
"2025-09-05
00:00","AIC2
203",VTTNY,A20N,77.0,77000.0,731.0,7.31,31.34,1.22,279.5,13.0,Not Matched
"2025-09-05
00:00","AIC9
29",VTANY,B788,228.0,228000.0,781.0,7.81,31.34,1.71,418.55,13.0,Not Matched
"2025-09-05
00:00","AIC9
45",VTCIH,A20N,79.0,79000.0,792.0,7.92,31.34,1.22,302.82,13.0,Not Matched
,,,,,,,,,,,,Not Matched
,,,,,,,,,,,,Not Matched
Flight Date Time,Flt. #,Acft. Reg.,Acft. Type Code,,,,,,,,,Not Matched
"2025-09-05
00:00",AIC1 01,VTJRE,A359,280.0,280000.0,774.0,7.74,31.34,1.8,436.63,13.0,Not Matched
"2025-09-05
00:00","AIC2
209",VTTSO,B789,255.0,255000.0,781.0,7.81,31.34,1.71,418.55,13.0,Not Matched
"2025-09-05
00:00","AIC9
05",VTEXP,A20N,77.0,77000.0,698.0,6.98,31.34,1.22,266.88,13.0,Not Matched
"2025-09-05
00:00","AIC9
83",VTANP,B788,228.0,228000.0,731.0,7.31,31.34,1.71,391.75,13.0,Not Matched
"2025-09-05
00:00","AIC9
33",VTCIE,A20N,79.0,79000.0,698.0,6.98,31.34,1.22,266.88,13.0,Not Matched
"2025-09-05
00:00","AIC9
19",VTEXJ,A20N,77.0,77000.0,731.0,7.31,31.34,1.22,279.5,13.0,Not Matched
"2025-09-05
00:00","AIC9
17",VTRTY,A20N,77.0,77000.0,781.0,7.81,31.34,1.22,298.61,13.0,Not Matched
"2025-09-05
00:00","AIC9
15",VTANU,B788,228.0,228000.0,781.0,7.81,31.34,1.71,418.55,13.0,Not Matched
"2025-09-05
00:01","AIC9
32",VTCIG,A20N,79.0,79000.0,797.0,7.97,31.34,1.22,304.73,13.0,Not Matched
"2025-09-05
00:01","AIC9
36",VTTQH,A20N,77.0,77000.0,785.0,7.85,31.34,1.22,300.14,13.0,Not Matched
"2025-09-05
00:14","AIC1
28",VTAEN,B77W,352.0,352000.0,732.0,7.32,31.34,1.95,447.35,13.0,Not Matched
"2025-09-05
02:48","AIC9
21",VTEXN,A20N,77.0,77000.0,726.0,7.26,31.34,1.22,277.58,13.0,Not Matched
"2025-09-05
03:55","AIC2
018",VTTSN,B789,255.0,255000.0,779.0,7.79,31.34,1.71,417.48,13.0,Not Matched
"2025-09-05
04:07","AIC1
52",VTNAA,B788,228.0,228000.0,779.0,7.79,31.34,1.71,417.48,13.0,Not Matched
"2025-09-05
04:09","AIC1
87",VTALQ,B77W,352.0,352000.0,774.0,7.74,31.34,1.95,473.01,13.0,Not Matched
"2025-09-05
04:10","AIC1
56",VTALT,B77W,352.0,352000.0,779.0,7.79,31.34,1.95,476.07,13.0,Not Matched
"2025-09-05
04:25","AIC2
288",VTEXJ,A20N,77.0,77000.0,732.0,7.32,31.34,1.22,279.88,13.0,Not Matched
"2025-09-05
04:52",AIC1 58,VTNAC,B788,228.0,228000.0,779.0,7.79,31.34,1.71,417.48,13.0,Not Matched
"2025-09-05
05:02","AIC1
18",VTANV,B788,228.0,228000.0,779.0,7.79,31.34,1.71,417.48,13.0,Not Matched
"2025-09-05
05:03","AIC1
42",VTAND,B788,228.0,228000.0,779.0,7.79,31.34,1.71,417.48,13.0,Not Matched
"2025-09-05
05:09","AIC2
018",VTTSP,B789,255.0,255000.0,779.0,7.79,31.34,1.71,417.48,13.0,Not Matched
"2025-09-05
05:18","AIC2
030",VTTSN,B789,255.0,255000.0,779.0,7.79,31.34,1.71,417.48,13.0,Not Matched
"2025-09-05
06:07","AIC1
44",VTAEQ,B77W,352.0,352000.0,732.0,7.32,31.34,1.95,447.35,13.0,Not Matched
,,,,,,,,,,,,Not Matched
,,,,,,,,,,,,Not Matched
Flight Date Time,Flt. #,Acft. Reg.,Acft. Type Code,,,,,,,,,Not Matched
"2025-09-05
06:11",AIC1 61,VTJRB,A359,280.0,280000.0,774.0,7.74,31.34,1.8,436.63,13.0,Not Matched
"2025-09-05
06:38","AIC1
32",VTANL,B788,228.0,228000.0,732.0,7.32,31.34,1.71,392.29,13.0,Not Matched
"2025-09-05
08:04","AIC9
22",VTCIQ,A20N,79.0,79000.0,732.0,7.32,31.34,1.22,279.88,13.0,Not Matched
"2025-09-05
08:05","AIC1
02",VTJRH,A359,280.0,280000.0,779.0,7.79,31.34,1.8,439.45,13.0,Not Matched
"2025-09-05
08:41","AIC2
025",VTTSD,B789,255.0,255000.0,774.0,7.74,31.34,1.71,414.8,13.0,Not Matched
"2025-09-05
08:51","AIC1
26",VTAEF,B77L,348.0,348000.0,779.0,7.79,31.34,1.95,476.07,13.0,Not Matched
"2025-09-05
08:55","AIC1
88",VTALP,B77W,352.0,352000.0,779.0,7.79,31.34,1.95,476.07,13.0,Not Matched
"2025-09-05
09:07","AIC1
29",VTAEO,B77W,352.0,352000.0,726.0,7.26,31.34,1.95,443.68,13.0,Not Matched
"2025-09-05
09:41","AIC1
11",VTJRA,A359,280.0,280000.0,774.0,7.74,31.34,1.8,436.63,13.0,Not Matched
"2025-09-05
11:16","AIC9
30",VTANY,B788,228.0,228000.0,799.0,7.99,31.34,1.71,428.2,13.0,Not Matched
"2025-09-05
12:42","AIC1
05",VTJRI,A359,280.0,280000.0,774.0,7.74,31.34,1.8,436.63,13.0,Not Matched
"2025-09-05
12:53","AIC1
29D",VTAEN,B77W,352.0,352000.0,424.0,4.24,31.34,1.95,259.12,13.0,Not Matched
"2025-09-05
15:38","AIC9
34",VTCIE,A20N,79.0,79000.0,705.0,7.05,31.34,1.22,269.56,13.0,Not Matched
"2025-09-05
15:46","AIC1
55",VTALT,B77W,352.0,352000.0,774.0,7.74,31.34,1.95,473.01,13.0,Not Matched
"2025-09-05
16:17","AIC9
91",VTCIM,A20N,79.0,79000.0,878.0,8.78,31.34,1.22,335.7,13.0,Not Matched
"2025-09-05
16:37","AIC9
69",VTPPJ,A321,89.0,89000.0,726.0,7.26,31.34,1.22,277.58,13.0,Not Matched
"2025-09-05
16:43","AIC1
13",VTANV,B788,228.0,228000.0,774.0,7.74,31.34,1.71,414.8,13.0,Not Matched
"2025-09-05
17:09",AIC1 51,VTNAA,B788,228.0,228000.0,774.0,7.74,31.34,1.71,414.8,13.0,Not Matched
"2025-09-05
17:37","AIC2
017",VTTSP,B789,255.0,255000.0,726.0,7.26,31.34,1.71,389.07,13.0,Not Matched
"2025-09-05
17:39","AIC1
43",VTAND,B788,228.0,228000.0,774.0,7.74,31.34,1.71,414.8,13.0,Not Matched
"2025-09-05
17:44","AIC1
57",VTNAC,B788,228.0,228000.0,774.0,7.74,31.34,1.71,414.8,13.0,Not Matched
"2025-09-05
17:50","AIC2
029",VTTSN,B789,255.0,255000.0,774.0,7.74,31.34,1.71,414.8,13.0,Not Matched
"2025-09-05
17:55","AIC9
18",VTRTY,A20N,77.0,77000.0,799.0,7.99,31.34,1.22,305.5,13.0,Not Matched
,,,,,,,,,,,,Not Matched
,,,,,,,,,,,,Not Matched
Flight Date Time,Flt. #,Acft. Reg.,Acft. Type Code,,,,,,,,,Not Matched
"2025-09-05
18:04",AIC2 289,VTCIQ,A20N,79.0,79000.0,726.0,7.26,31.34,1.22,277.58,13.0,Not Matched
"2025-09-05
18:08","AIC9
31",VTCIG,A20N,79.0,79000.0,806.0,8.06,31.34,1.22,308.17,13.0,Not Matched
"2025-09-05
18:27","AIC2
202",VTTVC,A21N,89.0,89000.0,747.0,7.47,31.34,1.22,285.61,13.0,Not Matched
"2025-09-05
18:30","AIC1
62",VTJRE,A359,280.0,280000.0,779.0,7.79,31.34,1.8,439.45,13.0,Not Matched
"2025-09-05
18:41","AIC9
20",VTEXJ,A20N,77.0,77000.0,747.0,7.47,31.34,1.22,285.61,13.0,Not Matched
"2025-09-05
18:45","AIC1
33",VTANL,B788,228.0,228000.0,424.0,4.24,31.34,1.71,227.23,13.0,Not Matched
"2025-09-05
18:46","AIC9
35",VTTQH,A20N,77.0,77000.0,726.0,7.26,31.34,1.22,277.58,13.0,Not Matched
"2025-09-05
19:36","AIC2
026",VTTSD,B789,255.0,255000.0,453.0,4.53,31.34,1.71,242.77,13.0,Not Matched
"2025-09-05
21:08","AIC1
31",VTAEM,B77W,352.0,352000.0,726.0,7.26,31.34,1.95,443.68,13.0,Not Matched
"2025-09-05
21:11","AIC9
16",VTANU,B788,228.0,228000.0,799.0,7.99,31.34,1.71,428.2,13.0,Not Matched
"2025-09-05
21:45","AIC1
12",VTJRA,A359,280.0,280000.0,779.0,7.79,31.34,1.8,439.45,13.0,Not Matched
"2025-09-05
21:53","AIC9
70",VTPPJ,A321,89.0,89000.0,732.0,7.32,31.34,1.22,279.88,13.0,Not Matched
"2025-09-05
22:47","AIC9
84",VTANP,B788,228.0,228000.0,747.0,7.47,31.34,1.71,400.33,13.0,Not Matched
"2025-09-05
22:59","AIC9
92",VTCIM,A20N,79.0,79000.0,875.0,8.75,31.34,1.22,334.55,13.0,Not Matched
"2025-09-05
23:16","AIC9
46",VTCIH,A20N,79.0,79000.0,785.0,7.85,31.34,1.22,300.14,13.0,Not Matched
"2025-09-05
23:20","AIC2
204",VTTNY,A20N,77.0,77000.0,754.0,7.54,31.34,1.22,288.29,13.0,Not Matched
"2025-09-05
23:24","AIC9
06",VTEXP,A20N,77.0,77000.0,754.0,7.54,31.34,1.22,288.29,13.0,Not Matched
"2025-09-05
23:28",AIC2 290,VTCIQ,A20N,79.0,79000.0,727.0,7.27,31.34,1.22,277.97,13.0,Not Matched
"2025-09-05
23:36","AIC2
283",VTEXR,A20N,77.0,77000.0,774.0,7.74,31.34,1.22,295.94,13.0,Not Matched
"2025-09-05
23:54","AIC2
287",VTEXJ,A20N,77.0,77000.0,726.0,7.26,31.34,1.22,277.58,13.0,Not Matched
"2025-09-05
23:55","AIC2
210",VTTSO,B789,255.0,255000.0,799.0,7.99,31.34,1.71,428.2,13.0,Not Matched
"2025-09-06
00:00","AIC9
95",VTANC,B788,228.0,228000.0,781.0,7.81,31.34,1.71,418.55,13.0,Not Matched
"2025-09-06
00:00","AIC9
45",VTRTS,A20N,77.0,77000.0,792.0,7.92,31.34,1.22,302.82,13.0,Not Matched
,,,,,,,,,,,,Not Matched
,,,,,,,,,,,,Not Matched
Flight Date Time,Flt. #,Acft. Reg.,Acft. Type Code,,,,,,,,,Not Matched
"2025-09-06
00:00",AIC2 201,VTTVC,A21N,89.0,89000.0,731.0,7.31,31.34,1.22,279.5,13.0,Not Matched
"2025-09-06
00:00","AIC9
09",VTANO,B788,228.0,228000.0,731.0,7.31,31.34,1.71,391.75,13.0,Not Matched
"2025-09-06
00:00","AIC9
33",VTCIQ,A20N,79.0,79000.0,659.0,6.59,31.34,1.22,251.97,13.0,Not Matched
"2025-09-06
00:00","AIC9
29",VTANX,B788,228.0,228000.0,781.0,7.81,31.34,1.71,418.55,13.0,Not Matched
"2025-09-06
00:00","AIC9
15",VTANZ,B788,228.0,228000.0,781.0,7.81,31.34,1.71,418.55,13.0,Not Matched
"2025-09-06
00:00","AIC1
91",VTAER,B77W,352.0,352000.0,424.0,4.24,31.34,1.95,259.12,13.0,Not Matched
"2025-09-06
00:00","AIC2
203",VTTQH,A20N,77.0,77000.0,731.0,7.31,31.34,1.22,279.5,13.0,Not Matched
"2025-09-06
00:00","AIC9
17",VTSCH,A319,71.0,71000.0,781.0,7.81,31.34,1.22,298.61,13.0,Not Matched
"2025-09-06
00:00","AIC9
83",VTANO,B788,228.0,228000.0,731.0,7.31,31.34,1.71,391.75,13.0,Not Matched
"2025-09-06
00:00","AIC9
19",VTEXN,A20N,77.0,77000.0,731.0,7.31,31.34,1.22,279.5,13.0,Not Matched
"2025-09-06
00:00","AIC1
19",VTAEQ,B77W,352.0,352000.0,424.0,4.24,31.34,1.95,259.12,13.0,Not Matched
"2025-09-06
00:00","AIC1
01",VTJRB,A359,280.0,280000.0,453.0,4.53,31.34,1.8,255.55,13.0,Not Matched
"2025-09-06
00:00","AIC9
05",VTEXK,A20N,77.0,77000.0,698.0,6.98,31.34,1.22,266.88,13.0,Not Matched
"2025-09-06
00:02","AIC9
96",VTANC,B788,228.0,228000.0,799.0,7.99,31.34,1.71,428.2,13.0,Not Matched
"2025-09-06
00:04","AIC9
36",VTTNQ,A20N,77.0,77000.0,785.0,7.85,31.34,1.22,300.14,13.0,Not Matched
"2025-09-06
00:47","AIC9
32",VTCIH,A20N,79.0,79000.0,797.0,7.97,31.34,1.22,304.73,13.0,Not Matched
"2025-09-06
01:15","AIC9
21",VTCIQ,A20N,79.0,79000.0,726.0,7.26,31.34,1.22,277.58,13.0,Not Matched
"2025-09-06
01:55",AIC1 28,VTAEO,B77W,352.0,352000.0,779.0,7.79,31.34,1.95,476.07,13.0,Not Matched
"2025-09-06
02:41","AIC2
028",VTANP,B788,228.0,228000.0,732.0,7.32,31.34,1.71,392.29,13.0,Not Matched
"2025-09-06
03:18","AIC1
56",VTALT,B77W,352.0,352000.0,453.0,4.53,31.34,1.95,276.84,13.0,Not Matched
"2025-09-06
04:01","AIC1
52",VTNAC,B788,228.0,228000.0,779.0,7.79,31.34,1.71,417.48,13.0,Not Matched
"2025-09-06
04:05","AIC1
38",VTANI,B788,228.0,228000.0,779.0,7.79,31.34,1.71,417.48,13.0,Not Matched
"2025-09-06
04:11","AIC1
87",VTALP,B77W,352.0,352000.0,774.0,7.74,31.34,1.95,473.01,13.0,Not Matched
,,,,,,,,,,,,Not Matched
,,,,,,,,,,,,Not Matched
Flight Date Time,Flt. #,Acft. Reg.,Acft. Type Code,,,,,,,,,Not Matched
"2025-09-06
04:15",AIC1 42,VTANU,B788,228.0,228000.0,779.0,7.79,31.34,1.71,417.48,13.0,Not Matched
"2025-09-06
04:18","AIC2
030",VTTSP,B789,255.0,255000.0,779.0,7.79,31.34,1.71,417.48,13.0,Not Matched
"2025-09-06
04:45","AIC2
288",VTEXJ,A20N,77.0,77000.0,785.0,7.85,31.34,1.22,300.14,13.0,Not Matched
"2025-09-06
05:05","AIC1
14",VTANV,B788,228.0,228000.0,779.0,7.79,31.34,1.71,417.48,13.0,Not Matched
"2025-09-06
05:25","AIC2
284",VTEXR,A20N,77.0,77000.0,779.0,7.79,31.34,1.22,297.85,13.0,Not Matched
"2025-09-06
05:33","AIC2
016",VTTSO,B789,255.0,255000.0,779.0,7.79,31.34,1.71,417.48,13.0,Not Matched
"2025-09-06
05:33","AIC1
30",VTAEN,B77W,352.0,352000.0,732.0,7.32,31.34,1.95,447.35,13.0,Not Matched
"2025-09-06
05:41","AIC2
018",VTTSH,B789,255.0,255000.0,779.0,7.79,31.34,1.71,417.48,13.0,Not Matched
"2025-09-06
05:59","AIC1
61",VTJRH,A359,280.0,280000.0,774.0,7.74,31.34,1.8,436.63,13.0,Not Matched
"2025-09-06
06:08","AIC1
34",VTANK,B788,228.0,228000.0,779.0,7.79,31.34,1.71,417.48,13.0,Not Matched
"2025-09-06
08:12","AIC9
22",VTEXN,A20N,77.0,77000.0,732.0,7.32,31.34,1.22,279.88,13.0,Not Matched
"2025-09-06
08:18","AIC1
02",VTJRE,A359,280.0,280000.0,779.0,7.79,31.34,1.8,439.45,13.0,Not Matched
"2025-09-06
08:38","AIC2
025",VTTSD,B789,255.0,255000.0,774.0,7.74,31.34,1.71,414.8,13.0,Not Matched
"2025-09-06
08:56","AIC1
29",VTALM,B77W,352.0,352000.0,726.0,7.26,31.34,1.95,443.68,13.0,Not Matched
"2025-09-06
10:07","AIC1
11",VTJRA,A359,280.0,280000.0,774.0,7.74,31.34,1.8,436.63,13.0,Not Matched
"2025-09-06
10:22","AIC9
10",VTANO,B788,228.0,228000.0,747.0,7.47,31.34,1.71,400.33,13.0,Not Matched
"2025-09-06
10:33","AIC9
30",VTANX,B788,228.0,228000.0,799.0,7.99,31.34,1.71,428.2,13.0,Not Matched
"2025-09-06
12:58",AIC9 25,VTRTT,A20N,79.0,79000.0,878.0,8.78,31.34,1.22,335.7,13.0,Not Matched
"2025-09-06
13:07","AIC9
18",VTSCH,A319,71.0,71000.0,799.0,7.99,31.34,1.22,305.5,13.0,Not Matched
"2025-09-06
14:44","AIC9
34",VTCIQ,A20N,79.0,79000.0,659.0,6.59,31.34,1.22,251.97,13.0,Not Matched
"2025-09-06
15:02","AIC1
30D",VTAER,B77W,352.0,352000.0,732.0,7.32,31.34,1.95,447.35,13.0,Not Matched
"2025-09-06
15:17","AIC9
69",VTPPJ,A321,89.0,89000.0,726.0,7.26,31.34,1.22,277.58,13.0,Not Matched
"2025-09-06
15:19","AIC2
027",VTANP,B788,228.0,228000.0,726.0,7.26,31.34,1.71,389.07,13.0,Not Matched
,,,,,,,,,,,,Not Matched
,,,,,,,,,,,,Not Matched
Flight Date Time,Flt. #,Acft. Reg.,Acft. Type Code,,,,,,,,,Not Matched
"2025-09-06
16:15",AIC1 55,VTALT,B77W,352.0,352000.0,774.0,7.74,31.34,1.95,473.01,13.0,Not Matched
"2025-09-06
16:27","AIC9
91",VTCIN,A20N,79.0,79000.0,878.0,8.78,31.34,1.22,335.7,13.0,Not Matched
"2025-09-06
16:30","AIC9
37",VTEXP,A20N,77.0,77000.0,806.0,8.06,31.34,1.22,308.17,13.0,Not Matched
"2025-09-06
16:56","AIC1
43",VTANU,B788,228.0,228000.0,774.0,7.74,31.34,1.71,414.8,13.0,Not Matched
"2025-09-06
17:07","AIC2
029",VTTSP,B789,255.0,255000.0,774.0,7.74,31.34,1.71,414.8,13.0,Not Matched
"2025-09-06
17:13","AIC1
17",VTANV,B788,228.0,228000.0,774.0,7.74,31.34,1.71,414.8,13.0,Not Matched
"2025-09-06
17:17","AIC1
51",VTNAC,B788,228.0,228000.0,774.0,7.74,31.34,1.71,414.8,13.0,Not Matched
"2025-09-06
17:19","AIC1
37",VTANI,B788,228.0,228000.0,774.0,7.74,31.34,1.71,414.8,13.0,Not Matched
"2025-09-06
17:31","AIC2
283",VTRIO,A20N,77.0,77000.0,774.0,7.74,31.34,1.22,295.94,13.0,Not Matched
"2025-09-06
17:35","AIC2
015",VTTSO,B789,255.0,255000.0,774.0,7.74,31.34,1.71,414.8,13.0,Not Matched
"2025-09-06
17:43","AIC2
017",VTTSN,B789,255.0,255000.0,774.0,7.74,31.34,1.71,414.8,13.0,Not Matched
"2025-09-06
17:50","AIC1
31",VTAEN,B77W,352.0,352000.0,726.0,7.26,31.34,1.95,443.68,13.0,Not Matched
"2025-09-06
17:54","AIC9
20",VTEXN,A20N,77.0,77000.0,747.0,7.47,31.34,1.22,285.61,13.0,Not Matched
"2025-09-06
18:07","AIC2
289",VTRTM,A20N,77.0,77000.0,726.0,7.26,31.34,1.22,277.58,13.0,Not Matched
"2025-09-06
18:10","AIC2
202",VTTVC,A21N,89.0,89000.0,747.0,7.47,31.34,1.22,285.61,13.0,Not Matched
"2025-09-06
18:19","AIC1
62",VTJRB,A359,280.0,280000.0,779.0,7.79,31.34,1.8,439.45,13.0,Not Matched
"2025-09-06
18:26","AIC9
35",VTTNQ,A20N,77.0,77000.0,726.0,7.26,31.34,1.22,277.58,13.0,Not Matched
"2025-09-06
18:31",AIC1 35,VTANK,B788,228.0,228000.0,774.0,7.74,31.34,1.71,414.8,13.0,Not Matched
"2025-09-06
18:38","AIC9
31",VTCIH,A20N,79.0,79000.0,806.0,8.06,31.34,1.22,308.17,13.0,Not Matched
"2025-09-06
18:50","AIC9
26",VTRTT,A20N,79.0,79000.0,779.0,7.79,31.34,1.22,297.85,13.0,Not Matched
"2025-09-06
19:38","AIC2
026",VTTSD,B789,255.0,255000.0,779.0,7.79,31.34,1.71,417.48,13.0,Not Matched
"2025-09-06
20:05","AIC9
70",VTPPJ,A321,89.0,89000.0,732.0,7.32,31.34,1.22,279.88,13.0,Not Matched
"2025-09-06
20:22","AIC9
16",VTANZ,B788,228.0,228000.0,799.0,7.99,31.34,1.71,428.2,13.0,Not Matched
,,,,,,,,,,,,Not Matched
